112.215.66.75 - - [13/Mar/2015:00:11:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 78 "http://baittauhied.com/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:14:18:28 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.159 - - [13/Mar/2015:14:18:29 +0000] "GET /hubungi/ HTTP/1.1" 200 5823 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:29 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:30 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:14:18:31 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:15:06:57 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:06:57 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 200 3673 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:15:06:58 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:06:58 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 200 3518 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:06:58 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:06:58 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 200 1056 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:06:59 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:06:59 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 200 8787 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:06:59 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:15:06:59 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 200 1615 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:15:07:00 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:07:00 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7200 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:15:07:00 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:07:01 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 200 757 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:07:01 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:07:01 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 33221 "http://baittauhied.com/profil/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:15:07:07 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:15:07:08 +0000] "GET /modules/system/assets/css/framework.extras.css HTTP/1.1" 500 186 "http://baittauhied.com/?cat=1" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:15:07:08 +0000] "GET /modules/system/assets/css/A.framework.extras.css.pagespeed.cf.xsVGGnGfkl.css HTTP/1.1" 404 5 "http://baittauhied.com/?cat=1" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:07:09 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:15:07:10 +0000] "GET /combine/736dd6176a61768d9cf06737c97fd2d4-1422939978 HTTP/1.1" 500 186 "http://baittauhied.com/?cat=1" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:15:55:23 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:15:55:27 +0000] "GET /alqutb-wal-madar-2/ HTTP/1.1" 200 5616 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7200 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 200 3673 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 200 11675 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 200 757 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 200 1615 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 200 8787 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:27 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 200 1056 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:29 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:15:55:30 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 95807 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:16:00:03 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:18:25:15 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:18:25:19 +0000] "GET /hubungi/ HTTP/1.1" 200 5823 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 200 43791 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:19 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:22 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 200 41960 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:18:25:26 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:18:56:11 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.73 - - [13/Mar/2015:19:15:47 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:19:15:48 +0000] "GET / HTTP/1.1" 200 5341 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:48 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/plugins/slider-image/Front_images/loading/loading.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/PONPESLOG1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081901.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081828.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/02/Untitled6.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:19:15:49 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_083607.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
